2022-10-21T11:49:10Z;1ELS0208029975;0.00;31.00;232.70;232.70;232.20;2.24;4.58;2.42;607501.00;5032889.00;189226.00;782981.00;
2022-10-21T11:49:15Z;1ELS0208029962;0.00;2374.00;231.70;232.40;233.20;3.56;3.47;3.24;1628537.00;3937605.00;216906.00;1164303.00;
2022-10-21T11:49:15Z;1ELS0208029975;0.00;77.00;232.60;232.70;232.00;2.49;4.60;2.39;607501.00;5032889.00;189226.00;782981.00;
2022-10-21T11:49:20Z;1ELS0208029962;0.00;2402.00;231.00;231.90;233.40;3.60;3.52;3.28;1628537.00;3937608.00;216906.00;1164303.00;
2022-10-21T11:49:20Z;1ELS0208029975;0.00;69.00;232.70;232.70;231.10;2.50;4.61;2.37;607501.00;5032889.00;189226.00;782982.00;
2022-10-21T11:49:25Z;1ELS0208029962;0.00;2418.00;230.80;232.70;233.20;3.62;3.54;3.30;1628537.00;3937612.00;216906.00;1164303.00;
2022-10-21T11:49:25Z;1ELS0208029975;0.00;37.00;232.80;232.50;230.90;2.45;4.65;2.33;607501.00;5032889.00;189226.00;782982.00;
2022-10-21T11:49:30Z;1ELS0208029962;0.00;2440.00;230.60;232.80;233.10;3.66;3.57;3.34;1628537.00;3937615.00;216906.00;1164303.00;
2022-10-21T11:49:30Z;1ELS0208029975;0.00;17.00;232.90;232.70;230.70;2.42;4.68;2.30;607501.00;5032889.00;189226.00;782982.00;
2022-10-21T11:49:35Z;1ELS0208029962;0.00;2468.00;231.20;232.70;233.00;3.70;3.60;3.37;1628537.00;3937619.00;216906.00;1164303.00;
2022-10-21T11:49:35Z;1ELS0208029975;0.00;25.00;232.70;232.50;231.80;2.42;4.68;2.32;607501.00;5032889.00;189226.00;782983.00;
